season,player,team,position,minutes_played,overall_percentile,goal_threat_percentile,link_play_percentile,total_stdev,goal_threat_stdev,link_play_stdev,non_pkxg_p90,non_penalty_goals_p90,shots_per_90,shots_on_target_pct,offensive_duels_won_pct,touches_in_box_per_90,key_passes_per_90,xa_per_90,xg,non_pkxg,goal_conversion_pct,offensive_duels_per_90,offensive_duel_impact,passes_to_penalty_area_per_90,accurate_passes_to_penalty_area_pct,penalties_taken,possession,shooting_impact,penalty_box_passes_impact,overall_percentile_z,goal_threat_percentile_z,link_play_percentile_z,total_stdev_z,goal_threat_stdev_z,link_play_stdev_z,non_pkxg_p90_z,non_penalty_goals_p90_z,shots_per_90_z,shots_on_target_pct_z,offensive_duels_won_pct_z,touches_in_box_per_90_z,key_passes_per_90_z,xa_per_90_z,xg_z,non_pkxg_z,goal_conversion_pct_z,offensive_duels_per_90_z,offensive_duel_impact_z,passes_to_penalty_area_per_90_z,accurate_passes_to_penalty_area_pct_z,penalties_taken_z,possession_z,shooting_impact_z,penalty_box_passes_impact_z
2022.0,D. Kelly,Pittsburgh Riverhounds,ST,1104.0,0.621,0.947,0.23,1.670846495,5.738192158,-2.723449582,0.996,0.947,0.858,0.316,0.273,0.957,0.16,0.043,7.21,7.21,0.84,0.887,0.56,0.301,0.028,0.0,50.52,0.571,0.05,0.4140821881814802,1.5338688125710993,-0.9443138420294056,0.2565229005794121,1.6600603667505283,-0.8137427087825729,1.701121895381049,1.554787933074752,1.23357444096134,-0.6368090790755596,-0.7827398331083216,1.5754448546324236,-1.1460023088730595,-1.4517048849263048,0.15574793646441118,0.3872705073033354,1.1748474183108037,1.33780948134143,0.2071573147923804,-0.6841251580750359,-1.607737715294597,-0.6065793064596254,0.28331949440937293,0.23804069630770758,-1.557926922008239
2023.0,L. Solignac,El Paso Locomotive,ST,1887.0,0.486,0.663,0.642,-0.2267767597,1.528525242,0.8619011194,0.592,0.652,0.663,0.546,0.234,0.77,0.667,0.493,8.69,6.47,0.734,0.592,0.298,0.152,0.894,3.0,50.52,0.652,0.397,-0.05461991432667826,0.553518316857828,0.4887157669646776,-0.04292860571590696,0.43637077000280816,0.2535595508253741,0.3087633786450097,0.5461131404484414,0.5635737001007837,0.1609520175156838,-0.9176651524065517,0.9278882547552488,0.601754937537344,0.07828445453581129,0.5292113369438232,0.1662169284789522,0.8103365792492776,0.31619377238934626,-0.7006718735689708,-1.199243942273897,1.3910410725965259,1.3760145356652205,0.28331949440937293,0.518233917828302,-0.35697341722943476
2023.0,J. Gómez,El Paso Locomotive,ST,2546.0,0.436,0.177,0.092,-0.9534000926,-3.13942663,-3.810255151,0.309,0.259,0.216,0.074,0.78,0.195,0.113,0.17,5.78,5.78,0.319,0.911,0.904,0.096,0.383,0.0,50.52,0.092,0.106,-0.22821328562599613,-1.1241237286233337,-1.4243091964982975,-0.15759227829017103,-0.9205356688831144,-1.1372675564621222,-0.6665768694646415,-0.7976468375249152,-0.972274152025723,-1.4761924937498243,0.9712893177686682,-1.0632617181291126,-1.3080231975935508,-1.0199078935669965,-0.2050984572420477,-0.03990059772216165,-0.6167577434916031,1.4209239796968538,1.3991162491294213,-1.392845632979509,-0.37844617984269335,-0.6065793064596254,0.28331949440937293,-1.418904403795559,-1.3641130999113715
2023.0,R. Zacarías,El Paso Locomotive,ST,1646.0,0.383,0.156,0.752,-1.94144694,-3.52585985,1.934085065,0.085,0.213,0.078,0.234,0.241,0.138,0.933,0.567,2.38,2.38,0.365,0.642,0.33,0.326,0.996,0.0,50.52,0.106,0.773,-0.4122222592032731,-1.1966144342922727,0.8713207596572725,-0.3135094847279929,-1.032866245289156,0.5727317722226849,-1.438577631219277,-0.9549317204429162,-1.4464285224808862,-0.9212282526428723,-0.8934477874043053,-1.2606452806585189,1.5187242226362936,0.3298827014695813,-1.0630549178028592,-1.0555521761044626,-0.45857379446490304,0.48934897729647925,-0.5897919727004087,-0.5976958318671732,1.7442459644728474,-0.6065793064596254,0.28331949440937293,-1.3704759457549622,0.9443479597066757
2024.0,N. Pickering,Memphis 901,ST,1374.0,0.174,0.309,0.223,-6.539193867,-1.634996739,-2.746550052,0.411,0.326,0.631,0.404,0.387,0.472,0.241,0.043,3.72,3.72,0.184,0.298,0.326,0.546,0.266,0.0,50.52,0.507,0.411,-1.1378425512344221,-0.6684678644185738,-0.9686614324734799,-1.0390498360304894,-0.4832195478247123,-0.820619353742124,-0.31504080830851283,-0.5685579863182615,0.45362486057494866,-0.331578746466736,-0.38834274592888013,-0.1040468616265595,-0.8667748198015751,-1.4517048849263048,-0.7249191362877159,-0.6552659658008498,-1.0809932460699618,-0.7019588324645947,-0.6036519603089789,0.16288223876201763,-0.78359296758318,-0.6065793064596254,0.28331949440937293,0.01665345955069512,-0.30851996170521806
2023.0,E. Sonupé,El Paso Locomotive,ST,1233.0,0.053,0.216,0.089,-9.462062408,-2.703885779,-4.008864022,0.209,0.387,0.504,0.103,0.213,0.227,0.131,0.17,2.47,2.47,0.277,0.429,0.238,0.039,0.106,0.0,50.52,0.163,0.053,-1.5579385097787715,-0.9894981323810184,-1.4347438781171866,-1.500288590950798,-0.7939302107881613,-1.1963902795791974,-1.0112200666765325,-0.35998455462265144,0.017265403706791273,-1.3756052250491893,-0.990317247413291,-0.9524498935512005,-1.2459726444665542,-1.0199078935669965,-1.0403443056115436,-1.0286672813825781,-0.7611865665159813,-0.24829219560790664,-0.9085716876975244,-1.589904496733436,-1.3376398568009396,-0.6065793064596254,0.28331949440937293,-1.1733029380182478,-1.547544038681621
2023.0,D. Bruce,New Mexico United,ST,1165.0,0.337,0.351,0.567,-3.081449703,-1.207721224,-0.02422119496,0.543,0.415,0.663,0.22,0.791,0.418,0.504,0.493,3.75,3.75,0.259,0.496,0.748,0.674,0.496,0.0,50.42,0.383,0.66,-0.5719281607986455,-0.5234864530806956,0.2278487264924535,-0.4934058596884403,-0.3590167039694708,-0.010225062500221352,0.1398882120111834,-0.26424593023778137,0.5635737001007837,-0.9697876237397306,1.0093451770579127,-0.2910418156017865,0.03985270644287487,0.07828445453581129,-0.717348932223944,-0.6463043342268885,-0.8230846335264291,-0.01626422103234865,0.8585767323951816,0.6054003889462741,0.012849435667349198,-0.6065793064596254,0.25499563749898113,-0.41228431166601687,0.5532593544040681
2023.0,G. Hurst,New Mexico United,ST,1745.0,0.191,0.355,0.273,-6.299547395,-1.167688586,-2.281629547,0.213,0.479,0.206,0.479,0.326,0.131,0.28,0.248,3.5,3.5,0.61,0.043,0.078,0.596,0.401,0.0,50.42,0.284,0.525,-1.078820804992654,-0.5096786996199454,-0.7947500721586638,-1.0012327947178796,-0.34737979215947057,-0.6822198645845338,-0.9974343387880568,-0.04541478878664951,-1.0066331643775466,-0.07143925844785248,-0.5993797838055989,-1.2848853672849372,-0.7323319546930824,-0.7547097413935631,-0.7804339660887096,-0.7209845973432341,0.38392767317730364,-1.585050377490972,-1.462971192040334,0.3357408911777426,-0.3161159048056954,-0.6065793064596254,0.25499563749898113,-0.754742693524521,0.08602960470626243
2023.0,C. François,Rio Grande Valley,ST,2151.0,0.911,0.273,0.766,9.024168079,-2.059272058,2.356363157,0.418,0.149,0.504,0.716,0.652,0.865,0.855,0.652,5.84,5.84,0.106,0.933,0.858,0.652,0.259,0.0,50.33,0.695,0.482,1.4209237417175242,-0.7927376455653264,0.920015940545421,1.416902453870034,-0.6065502778745955,0.698437288728656,-0.29091578450368044,-1.173762861894048,0.017265403706791273,0.7506015236918199,0.528457500584734,1.2568608589709258,1.249838492419308,0.6188806878124258,-0.18995804911450406,-0.021977334574238814,-1.349218203115236,1.4971122698559924,1.2397263916308634,0.5293425818833549,-0.8078325189864569,-0.6065793064596254,0.22950416627962789,0.6669784675244196,-0.06279172297526098
2023.0,F. López,Rio Grande Valley,ST,1188.0,0.557,0.624,0.638,0.6633764084,1.078678668,0.7803646789,0.394,0.755,0.443,0.578,0.532,0.894,0.844,0.745,3.08,3.08,0.752,0.865,0.741,0.312,0.323,0.0,50.33,0.532,0.23,0.1918826729183534,0.4188927206155125,0.4748028581394923,0.09754063988428789,0.30560684408644156,0.22928744066553455,-0.37363015183453413,0.8982945087213567,-0.19232457163933156,0.2719448657370739,0.1133026719747955,1.357284074994659,1.2119187099528101,0.9350784846345963,-0.8864168229815157,-0.8464474393786947,0.8722346462597255,1.2616211911822917,0.8343217540801837,-0.6460962545435763,-0.5862137632993532,-0.6065793064596254,0.22950416627962789,0.10313284890890326,-0.9349539224111648
2023.0,C. Pinzón,Rio Grande Valley,ST,1663.0,0.514,0.11,0.872,0.2519050066,-4.218935781,4.015088874,0.163,0.131,0.443,0.053,0.528,0.128,0.812,0.805,3.87,3.13,0.167,0.904,0.752,0.784,0.482,1.0,50.33,0.096,0.745,0.04259237360093986,-1.3554035990909012,1.2887080244128306,0.03260903095649997,-1.2343334452943309,1.1922137288221242,-1.169755937394002,-1.2353091204271789,-0.19232457163933156,-1.5490315503951118,0.09946417768779754,-1.2952739758391165,1.1016066155048165,1.1390770632295453,-0.6870681159688565,-0.8315113867554257,-1.1394525315798292,1.3966822510098553,0.8724367200037519,0.9856894242608695,-0.0356296671392048,0.05428530758198985,0.22950416627962789,-1.4050677014982456,0.8474410486582419
2022.0,A. Apodaca,Charleston Battery,ST,1797.0,0.727,0.56,0.887,4.274797125,0.605783894,4.189998192,0.819,0.571,0.865,0.273,0.723,0.986,0.926,0.78,7.64,7.64,0.298,0.241,0.532,0.599,0.252,0.0,50.29,0.525,0.433,0.7821001353360341,0.19796866524350787,1.3408814325072755,0.6674353072127398,0.16814313808615336,1.244281469435334,1.091103436316002,0.26915497704935243,1.2576257496076166,-0.7859557188730528,0.7740907741789473,1.6758680706561568,1.4945934519757949,1.05407765548165,0.26425419471180783,0.5157205598634499,-0.6889721550037923,-0.899355766058726,0.11013740153238862,0.3461124103226861,-0.832072070389734,-0.6065793064596254,0.21817462351547157,0.07891861988860498,-0.23237881731002002
2022.0,A. Williams,Charleston Battery,ST,2944.0,0.411,0.816,0.468,-1.361234216,2.808443104,-0.7186126762,0.872,0.833,0.89,0.33,0.128,0.617,0.706,0.248,15.49,13.27,0.652,0.702,0.227,0.436,0.376,3.0,50.29,0.649,0.387,-0.31500997127565517,1.0816648867315268,-0.11649576693088173,-0.22194991211884602,0.8084244748857585,-0.21693443592094927,1.2737643308383042,1.1649949623649234,1.343523280487175,-0.5882497079787012,-1.2843852510119973,0.39806921849210564,0.7361978026458363,-0.7547097413935631,2.2451242580654465,2.197520085243554,0.528356496201682,0.6971352231850384,-0.9466866536210926,-0.2174067965525779,-0.40268573124597035,1.3760145356652205,0.21817462351547157,0.507856391105317,-0.39158302831816116
2024.0,J. Tejada,Colorado Springs,ST,1739.0,0.394,0.305,0.457,-1.662432097,-1.71565857,-0.7709193274,0.443,0.362,0.167,0.259,0.606,0.351,0.613,0.248,4.86,4.86,0.436,0.362,0.546,0.599,0.401,0.0,50.24,0.16,0.535,-0.37403171751742315,-0.6822756178793241,-0.15475626620014127,-0.26947997844524507,-0.5066667813989809,-0.23250529960144936,-0.20475498520070762,-0.4454654692519999,-1.140633312549658,-0.8345150899699112,0.3693148162842574,-0.5230540733117903,0.4156032781563541,-0.7547097413935631,-0.4372513818643849,-0.31472396599031366,-0.21442030792369213,-0.4803201701834646,0.1586473581623845,0.3461124103226861,-0.3161159048056954,-0.6065793064596254,0.20401269506027667,-1.1836804647412327,0.1206392157949888
2024.0,R. Damus,Colorado Springs,ST,2880.0,0.202,0.681,0.053,-6.176517267,1.657069559,-4.632096023,0.642,0.387,0.695,0.809,0.145,0.443,0.096,0.043,16.39,10.47,0.709,0.5,0.191,0.11,0.656,8.0,50.24,0.855,0.184,-1.040630263306804,0.6156532074312044,-1.559960057543854,-0.9818182154234609,0.4737367532439252,-1.3819165999660832,0.4810849772509553,-0.35998455462265144,0.6735225396266183,1.073174488835236,-1.225571650292256,-0.2044700776502924,-1.3666264977690477,-1.4517048849263048,2.4722303799786025,1.361101138340483,0.7243670417347666,-0.0024118046397780127,-1.0714265420982247,-1.3444452103031062,0.5668963248851088,4.680337605873297,0.20401269506027667,1.2204465594169513,-1.094158133419306
2024.0,J. Dhillon,Colorado Springs,ST,2064.0,0.199,0.404,0.255,-6.20817055,-0.7613991964,-2.440160066,0.585,0.227,0.567,0.613,0.082,0.635,0.174,0.493,7.71,6.97,0.273,0.486,0.113,0.096,0.223,1.0,50.24,0.638,0.085,-1.051045865584763,-0.34053371972575397,-0.8573581618719975,-0.9868132128498813,-0.2292773129745114,-0.7294118955006312,0.2846383548401773,-0.907062408250481,0.2337271815232786,0.3933432934792197,-1.4435279353124735,0.46040086981718137,-1.0977407675520625,0.07828445453581129,0.2819180041939423,0.3155774547116435,-0.774941692518303,-0.05089526201377525,-1.3416963004653446,-1.392845632979509,-0.9324930690604529,0.05428530758198985,0.20401269506027667,0.4698054597877054,-1.4367932831976966
2022.0,T. Etaka Preston,New Mexico United,ST,1356.0,0.993,0.34,0.833,16.49528307,-1.305018265,3.360169093,0.628,0.326,0.911,0.174,0.972,0.848,0.787,0.855,4.84,4.84,0.117,0.968,0.996,0.961,0.248,0.0,50.1,0.489,0.819,1.7056168706484054,-0.5614577750977588,1.1530571633672742,2.5958702137872574,-0.3872995537154948,0.9972544569577851,0.43283492964129056,-0.5685579863182615,1.4156772064260044,-1.1293398430579795,1.6355370435445695,1.1979920771639099,1.0154252917173212,1.3090758787253358,-0.4422981845735663,-0.32069838703962145,-1.3113916066088511,1.618320913290985,1.7178959641265368,1.5976090538125363,-0.8459232426201779,-0.6065793064596254,0.16435929538572855,-0.04561170078721474,1.1035521707148166
2022.0,J. Kiesewetter,New Mexico United,ST,1005.0,0.809,0.326,0.663,5.654152469,-1.504969614,0.9367934259,0.287,0.259,0.216,0.897,0.979,0.741,0.855,0.652,2.23,2.23,0.323,0.66,0.968,0.617,0.078,0.0,50.1,0.603,0.241,1.0667932642669158,-0.6097849122103849,0.5617585382969004,0.8851023464705392,-0.4454225336351186,0.27585380726268416,-0.7423983728512575,-0.7976468375249152,-0.972274152025723,1.3784048214440594,1.6597544085468159,0.8274650387315158,1.249838492419308,0.6188806878124258,-1.1009059381217186,-1.10036033397427,-0.6030026174892813,0.5516848510630471,1.620876050866545,0.40834152519234723,-1.4345980624140473,-0.6065793064596254,0.16435929538572855,0.34873431468621396,-0.8968833502135658
2022.0,S. Rivas,New Mexico United,ST,1569.0,0.624,0.188,0.699,1.68368157,-3.074511218,1.445245335,0.071,0.131,0.078,0.965,0.922,0.074,0.571,0.493,2.1,2.1,0.184,0.092,0.645,0.84,0.681,0.0,50.1,0.574,0.876,0.42449779045943925,-1.0861524066062704,0.6869747177235676,0.2585483197624054,-0.9016656927263139,0.4272119076773809,-1.4868276788289418,-1.2353091204271789,-1.4464285224808862,1.6142646239145138,1.4625558649570953,-1.4822689298143434,0.270818654193362,0.07828445453581129,-1.1337101557313967,-1.1391940707947696,-1.0809932460699618,-1.4153582766819819,0.501682051474498,1.1792911149664815,0.6534661513253838,-0.6065793064596254,0.16435929538572855,0.24841822303069255,1.300826953920557
2022.0,N. Brett,New Mexico United,ST,1993.0,0.262,0.578,0.535,-5.348052292,0.7908149588,-0.2801505965,0.709,0.631,0.691,0.387,0.397,0.67,0.613,0.411,7.67,7.67,0.418,0.216,0.273,0.599,0.238,0.0,50.1,0.535,0.422,-0.8323182177476225,0.2601035558168839,0.1165454558909716,-0.8510835798406543,0.2219290060868589,-0.08641120196409334,0.7119959193829221,0.47430917215978874,0.659778934685889,-0.3905436970843497,-0.35374651021138526,0.581601302949273,0.4156032781563541,-0.20051360287728548,0.2718243987755798,0.5246821914374113,-0.27631837493414,-0.9859333685122925,-0.7872967961225347,0.3461124103226861,-0.880551173196288,-0.6065793064596254,0.16435929538572855,0.11351037563188823,-0.27044938950761904
2022.0,T. Trager,Atlanta United II,ST,1574.0,0.837,0.908,0.713,6.451537721,4.685143636,1.635628045,0.504,0.865,0.152,0.996,0.77,0.638,0.787,0.89,4.9,4.9,0.989,0.028,0.241,0.514,0.092,0.0,49.82,0.862,0.206,1.1640055521945334,1.399243216328784,0.735669898611716,1.0109324943767009,1.3539543144297934,0.483885832628137,0.0054773650985458205,1.2744105330904896,-1.192171831077393,1.7217889456289857,0.9366930820511733,0.47078947837136065,1.0154252917173212,1.4280750495723893,-0.42715777644602243,-0.3027751238916983,1.6872258618972886,-1.6369969389631118,-0.8981766969910967,0.05225270121595342,-1.3861189596074934,-0.6065793064596254,0.08505249603663233,1.2446607884372496,-1.0180169890241082
2022.0,J. Conway,Atlanta United II,ST,2121.0,0.472,0.883,0.252,-0.4468265032,4.262790174,-2.465530153,0.865,0.876,0.968,0.869,0.738,0.546,0.174,0.17,9.44,9.44,0.457,0.39,0.67,0.326,0.16,0.0,49.82,0.986,0.17,-0.10322605829048732,1.3129447571990946,-0.8677928434908866,-0.07765321556023087,1.2311822405549149,-0.7369641695838826,1.249639307033472,1.3120221355274029,1.6115235768313976,1.2812860792503427,0.8259851277551896,0.15220548270986292,-1.0977407675520625,-1.0199078935669965,0.7184664385381198,1.0534184543011385,-0.1422058964115029,-0.38335325543547016,0.5883069740280621,-0.5976958318671732,-1.1506490316899456,-0.6065793064596254,0.08505249603663233,1.6735985596539615,-1.1426115889435227
2022.0,E. Martínez,Birmingham Legion,ST,3378.0,0.972,0.702,0.979,12.45098404,1.79795177,8.080261944,0.691,0.791,0.745,0.401,0.858,0.833,0.94,0.947,13.66,12.92,0.603,0.543,0.844,0.95,0.621,1.0,49.76,0.557,0.947,1.632707654702692,0.6881439131001432,1.6608783354865366,1.9576658529149726,0.5146891847325731,2.4023515269499844,0.6499601438847816,1.0213870257876185,0.8453176013857355,-0.34198432598749134,1.241139956365128,1.1460490343930134,1.5428549932967919,1.6218736992375906,1.7833418101753624,2.09296771688067,0.35985620267324053,0.14650167158035635,1.1912164350008674,1.5595801502810769,0.44569856786872375,0.05428530758198985,0.06805818189039683,0.1896122382671114,1.5465551926505139
2022.0,J. Agudelo,Birmingham Legion,ST,2046.0,0.855,0.454,0.954,6.788150847,-0.3840765671,6.126924806,0.553,0.259,0.713,0.486,0.117,0.894,0.915,0.968,9.71,6.75,0.369,0.957,0.408,0.44,0.954,4.0,49.76,0.645,0.759,1.226499165862288,-0.16793680146637524,1.5739226553291286,1.0640512087315224,-0.11959505418653216,1.8208739213284613,0.1743525317323725,-0.7976468375249152,0.7353687618599005,-0.04715957289942332,-1.3224411103012417,1.357284074994659,1.4566736695092968,1.6932732017458227,0.7865982751120669,0.24985882316925942,-0.44481866846258133,1.580226768211416,-0.31952221433328915,-0.2035781043593199,1.5988086560531856,2.0368791497068357,0.06805818189039683,0.4940196888080037,0.8958945041824589
2024.0,R. Cicerone,Sacramento Republic,ST,1789.0,0.926,0.433,0.855,9.667356792,-0.4878248344,3.657075239,0.706,0.326,0.876,0.309,0.926,0.638,0.706,0.652,7.61,6.87,0.195,0.741,0.94,0.879,0.546,1.0,49.69,0.589,0.887,1.4730017531073196,-0.2404275071353144,1.2295781619057933,1.5183998551392057,-0.14975318258692452,1.085638725864464,0.7016566234665653,-0.5685579863182615,1.2954206631946223,-0.6610887646239888,1.4763943592440933,0.47078947837136065,0.7361978026458363,0.6188806878124258,0.25668399064803615,0.28570534946510534,-1.043166649563577,0.8321962830126022,1.5238561376065531,1.3141208638507471,0.18598908854789917,0.05428530758198985,0.04823148205312278,0.30030585664561743,1.3388975261181562
2024.0,K. Phillips,Sacramento Republic,ST,1587.0,0.766,1.0,0.206,4.816891675,9.320733864,-2.859946165,0.972,0.986,0.823,1.0,0.121,0.762,0.174,0.248,8.82,8.82,0.947,0.443,0.149,0.06,0.72,0.0,49.69,1.0,0.152,0.9175029649495022,1.716821545926041,-1.0277912949805172,0.7529797002580529,2.7014536890784147,-0.8543755850609737,1.618407528050195,1.6881381598965357,1.113317897729958,1.7356630516566598,-1.3086026160142437,0.9001852986107708,-1.0977407675520625,-0.7547097413935631,0.5620155545535014,0.8682114017726015,1.5427970388729102,-0.1998087382339094,-1.2169564119882121,-1.5173038627188313,0.7885150805722123,-0.6065793064596254,0.04823148205312278,1.722027017694558,-1.2049088889032302
2024.0,T. Amann,Sacramento Republic,ST,1898.0,0.631,0.851,0.465,1.768375884,3.276513904,-0.753673929,0.798,0.833,0.78,0.801,0.525,0.489,0.433,0.567,7.94,7.94,0.635,0.656,0.606,0.255,0.915,0.0,49.69,0.858,0.574,0.44880086244134376,1.202482729513092,-0.1269304485497707,0.27191337514899644,0.9444859210596588,-0.227371616954178,1.018728364901505,1.1649949623649234,0.9655741446171177,1.0454262767798883,0.08908530697254907,-0.04517807981954354,-0.20490225311361165,0.3298827014695813,0.3399562353495267,0.6053368756030648,0.46989721069181456,0.5378324346704765,0.366547172290938,-0.843155118297503,1.463759726806357,-0.6065793064596254,0.04823148205312278,1.2308240861399362,0.2556166990410213
2023.0,W. Harris,Louisville City,ST,2061.0,0.468,0.592,0.507,-0.5524748445,0.8726199996,-0.4515429861,0.429,0.77,0.652,0.387,0.408,0.791,0.695,0.348,5.65,5.65,0.635,0.649,0.535,0.518,0.22,0.0,49.68,0.514,0.34,-0.11711352799443257,0.30843069292951003,0.0191550941146746,-0.09432488885551228,0.24570855429957142,-0.13743200855583246,-0.2530050328103724,0.9495830574989658,0.5257787865137779,-0.3905436970843497,-0.31569065092214105,1.0006085146345038,0.6982780201793384,-0.41471211040198175,-0.23790267485172575,-0.07873433454266136,0.46989721069181456,0.5135907059834779,0.1205323922388163,0.06608139340921144,-0.9428814482332859,-0.6065793064596254,0.0453990963620842,0.0408676885709934,-0.554248200435175
2023.0,C. Lancaster,Louisville City,ST,1516.0,0.16,0.809,0.22,-6.652629206,2.704127832,-2.754052404,0.599,0.876,0.986,0.461,0.089,0.5,0.191,0.248,6.01,5.27,0.504,0.738,0.195,0.372,0.468,1.0,49.68,0.879,0.39,-1.186448695198231,1.0575013181752142,-0.9790961140923689,-1.056950324468612,0.7781015263780888,-0.8228526854044486,0.3328884024498421,1.3120221355274029,1.6733697990646799,-0.13387273557238444,-1.4193105703102273,-0.007086515120886155,-1.0391374673765656,-0.7547097413935631,-0.14706022608646352,-0.19224833447950698,0.019416834115777513,0.8218069707181742,-1.0575665544896544,-0.43866587164470616,-0.0841087699457586,0.05428530758198985,0.0453990963620842,1.3034667732008312,-0.38120014499154325
